Date,Height,TokenQty,TXID,Vout
2020-11-30T05:05:38.000Z,663837,2.2590092,a61c1c520ebb369a0e0bc9dcf396bb287637e9df34fe36b95eeadb0db4d755b5,1
2020-11-26T06:03:41.000Z,663256,2.56193592,aeba034a2a54c1a81eaa6c9e0229fcd61331ad5c583c735bff05c929dc0407e6,1
2020-11-25T19:30:59.000Z,663215,2.89285661,ede39dd6e2b888ec11ff3cdf46d457f87f0ddb1276b6f92e397ec8a1181a7109,1
2020-11-25T04:02:28.000Z,663129,2.39419284,f7a0cad863971f9b2d5f1038545b8b4517fbfaa039aafcc359d184948dcf35f3,1
2020-11-19T03:12:59.000Z,662138,5.85805911,a55024feab55d0ef5b52953587288b97b4dd87b8380ae71f3f49dfedc9092d50,1
2020-11-18T19:10:21.000Z,662081,2.98844645,4ae772a7ae6336761adf03fdeae190ba0a83b18931a2cac9f82dd938e2b0593e,1
2020-11-17T23:43:08.000Z,661978,2.8916686,b7367500d6746290081480e6a3e31fab615c3ceb22e32322f3ab7c0739dbbcd9,1
2020-11-17T23:37:37.000Z,661977,3.01784235,f46cd617f8788c759e1f9f52965faab88720f52c965cf8f8b68f9ece0eb580fc,1
2020-11-17T21:45:19.000Z,661973,2.27535206,2db2b9a1459ea5b6d69bb9ca7f510f648cbaaa8a55b782a818073a7fce2210b2,1
2020-11-17T15:29:51.000Z,661959,2.76621562,7e90f574f31262d791804c8bf4f432f05b4f853f55a25dc875427eb54dc1758f,1
2020-11-17T03:49:48.000Z,661878,2.72436322,02e29d089a3c5d07af05198da74d87e2c5faa205ca6e3a318c7b07fddd17ea29,1
2020-11-17T03:45:34.000Z,661877,2.72451202,af0d98efca9cc417408a1d7e8d94f39ff11a725e36a2cd716e4284eaa3b89576,1
2020-11-17T03:23:06.000Z,661875,3.22881341,173d0c23d9bc5d0f255187876ee205b80fea20c199b4ad3f718ec6caab1c8e7e,1
2020-11-16T18:51:47.000Z,661804,3.39706079,36fc51e82c60f573cbd4f48e7f5b3c4fc7a6bcf442df8c32e62229ca08d7cd45,1
2020-11-16T17:21:07.000Z,661791,2.56472352,bfd16d3d2fbfa69665de40ce5f566d207230fe00b2bffa81d530b1ecde66903c,1
2020-11-16T12:45:52.000Z,661770,2.30965137,da637b70ba9788bc62a0c94453a9f3f2f5cacd7bcd8737aba3ae5319a8618d4a,1
2020-11-16T10:30:27.000Z,661751,2.24166737,d095166552881c843ab3c68cd6956e40dc371f11a4ce1e160703561d2496b611,1
2020-11-16T08:34:16.000Z,661734,1.9121419,34e626e6255347c3a50c1e3a03381ae846940c61c84197c9465223791c123344,1
2020-11-16T08:09:21.000Z,661729,2.94609667,6b91165fb543d5e776322f6c0136337ba23879682fff17a410ab36c13308cd70,1
2020-11-16T08:09:21.000Z,661729,2.20780933,8b5e08dd5eb722609365c6e72ff825ccb22474db7a04ebf28f9a3e20a73a4e97,1
2020-11-16T07:51:21.000Z,661728,2.98032996,f088928edee8fb2484ceacc9c81056655f223ccee24a6ace186cfa5f0d661bd0,1
2020-11-16T07:40:59.000Z,661725,2.98050792,87c80ce611dc9e5a5c464075c5dd196da66a06b01e9bb9b95b401e56525096c6,1
2020-11-16T05:58:41.000Z,661711,2.20829887,beb3a5c8b488c7aa71f77f72fac543f2f85373a3129f583ca81872656276b42a,1
2020-11-16T04:08:14.000Z,661709,1.89073865,38314b4d9821c0fb4ed86d074753fa67f5f3a691ac96e36c8a8b4ebfc7e53d9e,1
2020-11-15T22:57:22.000Z,661692,0.94682265,51bef5956605b250352510868e7b1d82afa8a79b76c6dc41beaff07b08141387,1
2020-11-15T22:57:22.000Z,661692,0.0274495,889907c90bdc9b660d8f19432ab7cc9b124a0c201798174be27675ae5e3d4fab,1

