Date,Height,TokenQty,TXID,Vout
2021-05-31T15:57:12.000Z,690230,690.53924215,d04274bf2189c9c0a3ceabc6a08b2343b7f5f89b2faf36ba4d5d867248d43b45,1
2021-05-30T08:35:56.000Z,690079,405.89707268,4d7f14a3dc3923fd9cc421543cd7bc2764d0df4930566fda79b406fc6bd4d7c4,1
2021-05-30T02:36:44.000Z,690071,0.20702197,68df08c1c654ed0886f0569fee562ba464aa1891f2e4cfa455cfc8bd881a7258,1
2021-05-28T21:51:20.000Z,689893,485.54586035,0367982ca73f61ac153367b3b8029f5f73ee7ac0509d5bbb874511586d19a955,1
2021-05-28T06:49:48.000Z,689814,853.92525438,d0537eeafcd626c77ab804c8032945758945513e9436a25b720e36d6968cc9e7,1
2021-05-28T06:44:23.000Z,689812,99.81167468,2910e5fed520845bb0b712167182c5c04971220b549c8b91d7c2ab75337cb4cc,1
2021-05-26T11:06:15.000Z,689533,484.64828652,f35ba83b8166d3bf055daf3511c8d58e3274e4630a3d8275e8b04fb63bf7f665,1
2021-05-25T22:24:49.000Z,689440,1,cf15a315fe4be1f8ae5277ed1b3dda099e8623dd907e304bbeb8f121405becbb,2
2021-05-25T22:22:14.000Z,689439,0.19235431,d3421f7c9236c94a13429f69e6a5c889e8297777a7e3a367577934b90f2749d4,1
2021-05-25T17:36:38.000Z,689419,1,de6eb2290c432627cc64cb34725f17ee5097b0c01d843283264d61a47953aba7,2
2021-05-25T16:52:56.000Z,689416,0.09179022,b3a766362f8c4392f7b311fdb0707052c2cdbcc4445a815f40a09900a2001f68,1
2021-05-23T04:28:02.000Z,689022,1,d79460141d04e87dd81ca88c3343793cbfd708ecd88f8f000b8190b82d2afb9e,2
2021-05-22T17:32:57.000Z,688962,508.68137916,1f5006447d30faa8ca0d61ef29e9d676c182c9b0b1d44102158b9e5b1f837d64,1
2021-05-22T14:50:10.000Z,688949,1,1bceefb2feb66494179ac897014f1fd09352040d9fab069731b718fef5dfb98b,2
2021-05-22T07:17:24.000Z,688883,1,a68a5f2c03de837c8ba8b8a0b5d89309b0a9bab63f62382e3c77cbb0a06d5529,2
2021-05-19T20:40:54.000Z,688634,176.53066479,19f6c8eec46458c9814b9106c0cdc9adaa36ead18caec9c294920c43d5899963,1
