Date,Height,TokenQty,TXID,Vout
2020-09-28T20:20:36.000Z,654831,17.7935,d986641333ad131d61ede6697f8cfa3dc37756ea5349de87a138f061e15c8c5e,1
2020-09-28T15:11:35.000Z,654802,1000,ed2339b6af8cfa77a5d972317d2af526029bc6b31ff9595725e73817472a9644,1
2020-09-28T12:01:39.000Z,654784,3.54882712,27b96d73a45bceb6cb18715e15c5ee16da1e1ba60243cb43ac7cdb258e4c06da,1
2020-09-26T19:54:09.000Z,654556,93.2835,faacb0bfbedbb39265da257ad84d923f1817908c8d10caf4c6b5e121d9831729,1
2020-09-25T16:55:07.000Z,654381,520,1333cadbaefb2efb3334b0c7503c002103e99952b862b210698af21879163729,1
2020-09-25T08:56:23.000Z,654334,11.64372026,8ec2720ed6c8a6afd2481a9e927a7bbb827a8ce386eba28e7f85a55b7d8689fe,1
2020-09-21T00:58:08.000Z,653715,178.57,e15390e350a23b22919c1f68b139d70b2efbcfa33deb402eec6e88c3d033ff47,1
2020-09-18T23:01:10.000Z,653407,394.76923077,d8a022d66ee293e6654444a4ad6858ec7936da16de7f4c4b0bf538d3398ac84a,1
2020-09-18T18:38:32.000Z,653384,520,dc065f4fe0e31271be77197cf1d207390315b09b9f70e39518039d3d0a79f9c9,1
2020-09-16T17:29:29.000Z,653080,661.74612427,6f8f32bfcf2ec88d4838c945032fd190532680a47580a864b650a2c6291d2bdf,1
2020-09-16T16:27:13.000Z,653078,1219.56902688,96818d029c3b066ce1d9aee90ab483e33783f380961dc1808f529cc035938aad,1
2020-09-11T15:38:20.000Z,652358,520,bf97b0044abf241bef889e8e1b4aa618824f5880711dab73947679c705e7e793,1
2020-09-10T23:44:52.000Z,652257,10000,32cd276cfc86d03d8fafcbccb1a0e213596adadf8dd66de82ef0b25ae12cfbdd,1
2020-09-09T15:46:15.000Z,652064,789.53846154,15b580127fad062f34063bfee617cccafcbfce01672db741a9604be6003e3a53,1
2020-09-07T20:04:55.000Z,651799,1.07692306,25929c21e7463a0dc80e6a4f266892bd669a95ec8bbbe5649b0b3fd580c2ff7c,1
2020-09-06T17:02:17.000Z,651645,500,13e01f6a24e80a0ec00170e5aab5a376a67b20d95a6071e597f61cfc29658882,1
2020-09-05T15:43:50.000Z,651489,10,7175307cf82ff247d824c9c2be7432e63f581375789dc0592dc8511807496972,1
2020-09-04T18:46:25.000Z,651351,58.8,ab7581ee09379120cb93e0739bdf89b35d88185ef0452df8b888f5f7fe49b92b,1
2020-09-02T21:24:30.000Z,651107,368.08389156,90c2aec478eb33756ae92e3d2ab8f2658c6e7f7ea5679f1adcdeb3e8391a2bbf,1
2020-09-01T20:22:08.000Z,650963,1000,9bb25c2f0dce3f089da8f4ab7280b9998a503c0f9a13d31bbcd8ba0887d4267f,1

