Date,Height,TokenQty,TXID,Vout
2020-08-29T21:46:59.000Z,650539,800,aac2db15a7ee58f32c579fa557a5830fc7383fb5d9159917e87d4e5803f04ce8,1
2020-08-28T21:43:18.000Z,650392,500,8e361633c686e44010543e194a63d7c235285d111a31813ca2fafdb9afc9396d,1
2020-08-28T15:38:15.000Z,650352,2239.50511055,dec645d56de17b5770c628ba4dc1d3b57454a858556887ea8c5209f60e76414f,1
2020-08-28T13:39:12.000Z,650347,35.71428571,a13636ca976d8aa6a7517ea707161a24fc3583781a62587aa07c7b28a1b7cd89,1
2020-08-26T22:16:40.000Z,650097,9900,b9023847f491086f7bf690e99ceef3431fc6d1f2820cb2b3e4c84304f869f990,1
2020-08-26T17:20:32.000Z,650075,288,1265444ded029e209bee5cf0e0cf220a3ccb935582077b55b2e15aca8f4501cb,1
2020-08-26T07:54:27.000Z,650022,10000,6c43b9d3f1566e5d1dd4124d34aec2e781c7fc1dc851b9f16af91e9633a10f48,1
2020-08-26T07:33:16.000Z,650020,15000,666836cae29214f1d0ce1092f371fd60cd8106ab3d3cf79f31f4a415c893353a,1
2020-08-24T19:16:23.000Z,649795,300.76923077,01a3dfd48aafe135df7c92bdbc014348cc108b8eb8fbf664e048e2b90617b8cb,1
2020-08-24T07:05:05.000Z,649734,30,4bb55b5d0294c669f46050437508f43e8dac86951c7683dcebcd62459e470658,1
2020-08-24T00:31:25.000Z,649693,67.65828149,f38dacebad7c99924f6a75c01bb0938cc3e227930473e04bf0e8a51c30a1b9e6,1
2020-08-23T21:49:54.000Z,649657,94,aa3607215e30d78ba938d7c4054f8ab10efe651535d123a7e7ed5e54e6117c79,1
2020-08-21T17:24:56.000Z,649342,500,fb97e076d17554e0c0b7a37bf576e70e20d5631a5fd0161465b2a56064786291,1
2020-08-19T18:36:59.000Z,649090,88.49557522,3ec2097fa896fcf56fa0723d59bf7ba293c35f9c78c2e2a292369b8ef29fbf56,1
2020-08-18T16:14:15.000Z,648937,2275,daec06171f6bd8c613e2776d50895f425fe0cd778a9d8fb7ff20056ce0f54082,1
2020-08-16T19:24:13.000Z,648661,1000,6309d0e56252f2610520a8b35a5db98fdfb3c6342adab72aa14baa2bce2242f1,1
2020-08-16T19:24:13.000Z,648661,300.59121428,78281851161a03a4fbfbe1e011e5eed26dbd5780df95d8c80b0412894a97f7eb,1
2020-08-16T04:21:59.000Z,648549,213.08064486,be0f1ffd429dc5876dcfb9d645945e018e2aed137f6a4d3fcf4dac48c3dbdc6f,1
2020-08-14T17:19:03.000Z,648360,500,be5a3a919224aa89e5f9cf6b33ca4becf9511d888f060bc4f06757b0231a051f,1
2020-08-13T20:26:43.000Z,648222,53.55629778,a612bddb36d5494eeb04ce83a8d3c43f92d8d13d124ec31303e79f2392f960ee,1
2020-08-13T04:00:06.000Z,648106,12,94009727f34c34bad93cb430b3c525b91dac4c5f5f68e785f27f1c173ef253af,1
2020-08-10T18:44:21.000Z,647785,138.88894074,7fbd38da02d53a805347f93082100a478a20009466cc6dfcd73fcb225caf26b6,1
2020-08-10T16:52:55.000Z,647781,122.13700376,d8044d9dd27ddfdb87c83f7766b536aa9f255f34e46befce7601b492dbedde30,1
2020-08-10T07:27:33.000Z,647713,500,fef6e2952e07dc00c5fcd7af846d9d659fa5392bda939e707c1202005519aa1b,1
2020-08-07T18:46:42.000Z,647354,1575.53846196,59632c09adfef3beb85e16659827eb249bad99b26562b164bcfad347e026ee03,1
2020-08-07T18:46:42.000Z,647354,500,f600fbb1adc4b97d684a3e92742fd2204618099944222f42f15626cab33769fb,1
2020-08-07T17:29:27.000Z,647350,394,8bac2b1f6c9a2d57638caf4757f0c64a5dda950df8bdc5cc11ee4256efae83be,1
2020-08-07T17:29:27.000Z,647350,144.024341,cf94934f3b47ef309450ee468748f2dba6da3a4642fb52169a3bf829a02847e0,1
